Station Name,Start Count,End Count,Start/End Ratio,Community_x,fullness_deviation_at_8,fullness_deviation_at_17,Utilisation_avg_at_8,Utilisation_avg_at_17,Community_y,Average Trip Duration (minutes),normalized_fullness_8,normalized_fullness_17,normalized_popularity,normalized_utilization_8,normalized_utilization_17,normalized_trip_duration,weighted_score,rank
"Great Percy Street, Clerkenwell",565,482,1.1721991701244814,0,0.048681958233482,0.4326086956521741,2.892307692307692,2.953846153846154,0,10.2006998820059,0.06666637592483204,0.7544211307828392,0.4186425607587434,0.058713304184884435,0.04375569735642662,0.49436084894613586,0.482093400037693,98.0
"Tavistock Street, Covent Garden",658,775,0.8490322580645161,0,0.5711598746081504,0.0454545454545455,0.8923076923076924,5.0,0,11.706297036474163,0.7821616117245371,0.0792676382275254,0.3032258064516129,0.01811367895065584,0.07406563354603464,0.5673272430233484,0.4803854480728206,99.0
"Bouverie Street, Temple",576,663,0.8687782805429864,2,0.4162878787878789,0.1535192563081008,4.461538461538462,4.3538461538461535,2,10.659045486111111,0.5700757575757577,0.2677203951397639,0.3102779573367809,0.0905683947532792,0.06449407474931632,0.5165738465421033,0.4798439311082943,100.0
"Fanshaw Street, Hoxton",654,570,1.1473684210526316,1,0.1656308851224107,0.3274098601913172,4.338461538461538,2.892307692307692,1,10.712488965341487,0.22681936497654967,0.5709661396949395,0.40977443609022557,0.08806995627732667,0.04284412032816772,0.5191639005647267,0.47916829446421233,101.0
"Hardwick Street, Clerkenwell",375,303,1.2376237623762376,2,0.103448275862069,0.4,0.6153846153846154,1.0615384615384615,2,10.081563244444444,0.14166483637162317,0.697555216402223,0.44200848656294206,0.012492192379762648,0.015724703737465817,0.48858707950220165,0.47859180559579273,102.0
"Albert Embankment, Vauxhall",309,244,1.2663934426229508,3,0.2916666666666667,0.2083333333333333,1.8615384615384616,2.5384615384615383,3,13.959423139158575,0.39941613588110403,0.36331000854282436,0.4522833723653396,0.03778888194878201,0.03760255241567912,0.6765214498709212,0.4782775641026237,103.0
"Endsleigh Gardens, Euston",1015,890,1.1404494382022472,0,0.1900568181818185,0.2380681818181819,9.246153846153844,8.830769230769231,0,12.843462660098522,0.26026889114070684,0.41516425521666406,0.4073033707865169,0.18769519050593372,0.13081130355515042,0.6224381834088185,0.4775790498533504,104.0
"Red Lion Street, Holborn",1022,1004,1.0179282868525896,0,0.3645645645645646,0.1311111111111111,9.861538461538462,8.384615384615385,0,9.823243917155905,0.49924446739733364,0.2286430987096175,0.36354581673306774,0.20018738288569643,0.12420237010027348,0.4760680402779592,0.4763489444143839,105.0
"Lower Thames Street, Monument",219,170,1.2882352941176471,2,0.4945488721804512,0.0666666666666664,1.1384615384615384,0.5538461538461539,2,12.46991499238965,0.6772484555337388,0.11625920273370335,0.46008403361344546,0.0231105559025609,0.008204193254329991,0.604334784204205,0.4761162982814647,106.0
"Gower Place , Euston",569,546,1.0421245421245422,0,0.423529411764706,0.1215686274509804,4.230769230769231,4.646153846153847,0,10.779593350908026,0.5799925065567629,0.21200207557322465,0.3721873364730508,0.0858838226108682,0.06882406563354605,0.5224160088906664,0.47441847868455467,107.0
"Graham Street, Angel",743,508,1.4625984251968505,1,0.1038461538461539,0.3120879120879122,6.507692307692308,3.830769230769231,1,11.618391274113954,0.14220970112689862,0.5442463776325038,0.5223565804274466,0.13210493441599,0.05674567000911577,0.5630670287429235,0.4731305713485638,108.0
"Park Street, Bankside",218,239,0.9121338912133892,2,0.3333333333333333,0.2222222222222222,2.107692307692308,1.2307692307692308,2,11.825276758409784,0.45647558386411885,0.38753067577901273,0.3257621040047819,0.04278575890068708,0.01823154056517776,0.5730934077986914,0.4722677253312512,109.0
"Coram Street, Bloomsbury",517,438,1.1803652968036529,0,0.3275862068965517,0.1896551724137931,3.938461538461538,2.8615384615384616,0,10.476397775628628,0.44860531517680646,0.33073738708726086,0.4215590345727332,0.07995003123048093,0.04238833181403828,0.5077221130084595,0.47128877172992345,110.0
"Finsbury Circus, Liverpool Street",1253,1524,0.8221784776902887,1,0.3018654511690726,0.0988344988344988,19.784615384615385,14.0,1,11.459230885873904,0.4133826242124242,0.17235630055626014,0.29363517060367456,0.40162398500936913,0.20738377392889698,0.5553535712783289,0.4703595129436948,111.0
"Panton Street, West End",554,632,0.8765822784810127,3,0.4476190476190477,0.1047619047619049,2.076923076923077,4.2,3,13.570328790613718,0.6129814983318169,0.1826930328672491,0.31306509945750455,0.04216114928169894,0.0622151321786691,0.6576646052728274,0.4675245491904837,112.0
"Regency Street, Westminster",559,511,1.0939334637964775,3,0.103030303030303,0.3781818181818183,2.323076923076924,2.4,3,10.8284126118068,0.14109245319436398,0.659506750053011,0.39069052278445626,0.04715802623360402,0.03555150410209663,0.5247819574571381,0.46739788766869517,113.0
"Allington Street, Victoria",785,788,0.9961928934010152,3,0.4308452792881863,0.05,8.492307692307692,8.661538461538461,3,13.2840659447983,0.5900110512545226,0.08719440205027787,0.35578317621464833,0.17239225484072454,0.12830446672743845,0.6437913274471868,0.4665572936232011,114.0
"Pitfield Street Central, Hoxton",568,447,1.2706935123042506,1,0.0666666666666667,0.3933333333333334,0.7384615384615385,2.123076923076923,1,10.875045158450703,0.09129511677282381,0.6859292961288527,0.4538191115372324,0.014990630855715179,0.031449407474931634,0.5270419303623372,0.4636457881704802,115.0
"Curlew Street, Shad Thames",884,801,1.1036204744069913,2,0.0095238095238094,0.3964803312629406,7.076923076923077,4.153846153846154,2,12.791614932126697,0.013042159538974656,0.6914173081833639,0.39415016943106834,0.14366021236727045,0.06153144940747494,0.6199254649568922,0.4636446998257875,116.0
"Page Street, Westminster",809,889,0.9100112485939258,3,0.3790960451977402,0.103820816864295,10.184615384615384,7.046153846153846,3,11.612603790688093,0.5191442657166506,0.18105188093707214,0.32500401735497353,0.2067457838850718,0.10437556973564266,0.5627865474766608,0.4635821876042928,117.0
"Queen Street 2, Bank",1162,1178,0.9864176570458404,2,0.3952883263009845,0.0682539682539682,11.276923076923078,11.123076923076924,2,10.325329417670684,0.5413184086287367,0.11902727898926811,0.3522920203735144,0.22891942535915052,0.164767547857794,0.5004008230427848,0.4633741560695722,118.0
"Albany Street, The Regent's Park",492,416,1.1826923076923077,0,0.0546296296296296,0.4118518518518519,2.815384615384616,1.4923076923076923,0,9.313987093495934,0.07481127624439722,0.718223519110437,0.42239010989010994,0.05715178013741413,0.02210574293527803,0.4513877106350632,0.4626822157980005,119.0
"Finsbury Library , Finsbury",501,504,0.9940476190476192,1,0.2586206896551724,0.2292973813844961,5.0,3.4461538461538463,1,12.216820858283432,0.3541620909290577,0.39986896123031307,0.35501700680272114,0.10149906308557151,0.05104831358249772,0.5920689757354402,0.46233219513145035,120.0
"Red Lion Square, Holborn",370,329,1.1246200607902737,0,0.4830000000000001,0.0821428571428571,2.2153846153846155,1.8461538461538465,0,9.417960990990991,0.6614331210191083,0.14324794622545642,0.40165002171081204,0.04497189256714553,0.02734731084776664,0.45642664177003034,0.4623089360999738,121.0
"Tanner Street, Bermondsey",730,590,1.2372881355932204,2,0.119068736141907,0.3048780487804878,7.784615384615384,3.753846153846154,2,10.847243515981736,0.16305591255101912,0.5316731832334016,0.4418886198547216,0.15802623360399748,0.05560619872379216,0.5256945675605651,0.4615653055063271,122.0
"Bermondsey Street, Bermondsey",792,776,1.0206185567010309,2,0.0916666666666666,0.3333333333333333,7.369230769230769,5.969230769230769,2,11.753420980639731,0.1255307855626326,0.5812960136685191,0.3645066273932253,0.1495940037476577,0.08842297174111212,0.5696110307352558,0.46019654334238536,123.0
"High Holborn , Covent Garden",803,908,0.8843612334801763,0,0.2522727272727273,0.225,6.6923076923076925,8.03076923076923,0,10.162826733084268,0.3454690214244355,0.3923748092262504,0.31584329767149155,0.1358525921299188,0.11896080218778486,0.4925253864514311,0.4585214093032566,124.0
"Southampton Place, Holborn",556,558,0.996415770609319,0,0.35,0.17,2.0615384615384613,5.892307692307693,0,10.426805335731416,0.4792993630573248,0.29646096697094476,0.35586277521761395,0.04184884447220487,0.08728350045578852,0.505318693539944,0.45783502539442367,125.0
"Chadwell Street, Angel",674,552,1.2210144927536233,1,0.1555555555555555,0.2777777777777778,5.846153846153846,4.646153846153847,1,10.956288105835808,0.21302193913658873,0.48441334472376596,0.43607660455486547,0.11867582760774514,0.06882406563354605,0.5309792418120187,0.4567873372845751,126.0
"Tower Wharf, Bermondsey",662,614,1.0781758957654723,2,0.0249999999999999,0.4,5.246153846153846,3.661538461538461,2,11.298212663645518,0.03423566878980878,0.697555216402223,0.38506281991624014,0.10649594003747657,0.054238833181403816,0.5475500768164401,0.45663088038548083,127.0
"Blackfriars Station, St. Paul's",1066,1097,0.9717411121239744,1,0.3771428571428572,0.0428571428571428,15.553846153846154,13.723076923076922,1,9.465255096935586,0.5164695177434032,0.07473805890023807,0.34705039718713376,0.3157401623985009,0.20328167730173197,0.45871867610447453,0.4555693456453773,128.0
"Euston Square Gardens, Euston",403,420,0.9595238095238096,0,0.138095238095238,0.3141361256544503,3.8461538461538463,4.092307692307692,0,13.145808147229117,0.1891113133151348,0.547818232776615,0.342687074829932,0.07807620237351655,0.06061987237921604,0.637090881108177,0.45475753646405065,129.0
"King Edward Walk, Waterloo",159,153,1.03921568627451,2,0.2551948051948054,0.2636363636363637,0.6615384615384615,0.4615384615384615,2,10.890005450733751,0.3494705931011666,0.4597523017196471,0.3711484593837536,0.013429106808244846,0.006836827711941659,0.5277669573584334,0.45474873244495684,130.0
"Wren Street, Holborn",622,609,1.0213464696223318,0,0.202948402948403,0.2884848484848485,3.3692307692307693,4.2615384615384615,0,8.367335905680601,0.27792297219048817,0.5030852772840275,0.36476659629368996,0.0683947532792005,0.06312670920692798,0.40550975223244534,0.45221188676901447,131.0
"Frith Street, Soho",459,544,0.84375,0,0.4488888888888889,0.1,0.4461538461538462,3.230769230769231,0,13.11176572258533,0.6147204529370134,0.17438880410055574,0.30133928571428575,0.00905683947532792,0.047857793983591614,0.6354410686304298,0.4508385935127117,132.0
"Ashley Place, Victoria",524,563,0.9307282415630552,3,0.4,0.1135877862595419,5.4,4.092307692307692,3,10.391139217557251,0.5477707006369427,0.1980843820623105,0.3324029434153769,0.10961898813241724,0.06061987237921604,0.5035901913133177,0.44922941299643515,133.0
"Elizabeth Bridge, Victoria",317,342,0.9269005847953216,3,0.2980392156862746,0.1904665314401622,1.9538461538461536,4.046153846153846,3,13.781665772870662,0.4081428749843888,0.33215230639030785,0.3310359231411863,0.039662710805746404,0.05993618960802188,0.667906719164106,0.4490357091772802,134.0
"Crosswall, Tower",1202,1190,1.0100840336134451,2,0.3577066269545793,0.0272727272727273,14.246153846153844,14.430769230769233,2,12.505401747088186,0.48985302417346843,0.047560582936515244,0.36074429771908756,0.28919425359150525,0.21376481312670922,0.6060545938625657,0.44831157511771047,135.0
"Milroy Walk, South Bank",444,486,0.9135802469135802,2,0.3416666666666668,0.176241134751773,3.3076923076923075,4.076923076923077,2,9.102381794294296,0.467887473460722,0.30734480722686586,0.3262786596119929,0.06714553404122423,0.060391978122151316,0.44113259318578363,0.44496940594868717,136.0
"St. John Street, Finsbury",462,356,1.297752808988764,0,0.0682539682539682,0.3377777777777778,5.338461538461538,2.4307692307692306,0,10.25508878066378,0.09346881002931952,0.5890466271840994,0.46348314606741575,0.10836976889444096,0.036007292616226066,0.496996721231839,0.44427788852416805,137.0
"Craven Street, Strand",972,1016,0.9566929133858268,3,0.3407516580692706,0.0984833164812942,7.584615384615384,11.569230769230767,3,11.349705349794238,0.4666344362095107,0.17174387785029446,0.34167604049493816,0.15396627108057462,0.1713764813126709,0.5500455887257653,0.4437596430741353,138.0
"Granby Street, Shoreditch",420,373,1.126005361930295,1,0.1270451659713405,0.3266409266409267,1.015384615384615,2.0,1,11.123582817460315,0.17397904894164462,0.5696252056720856,0.4021447721179625,0.020612117426608362,0.029626253418413854,0.5390869164441074,0.4418270220824998,139.0
"Millennium Hotel, Mayfair",161,192,0.8385416666666666,3,0.4581196581196582,0.0888888888888889,0.2307692307692307,0.4769230769230769,3,13.71402194616977,0.6273613152594045,0.15501227031160514,0.2994791666666667,0.0046845721424109915,0.007064721969006381,0.6646284676734601,0.4416579731513667,140.0
"Moor Street, Soho",782,858,0.9114219114219114,0,0.45,0.0499999999999999,2.4461538461538463,8.2,0,12.462855285592497,0.6162420382165605,0.08719440205027769,0.32550782550782553,0.04965646470955653,0.1214676390154968,0.6039926466365948,0.44110022661697057,141.0
"Park Lane, Mayfair",212,212,1.0,3,0.5460317460317461,0.0111111111111111,0.4153846153846154,0.8,3,11.982140015723273,0.7477504802345567,0.019376533788950618,0.35714285714285715,0.008432229856339788,0.011850501367365542,0.5806955384319773,0.4404054771259132,142.0
"Webber Street , Southwark",824,793,1.039092055485498,2,0.0825396825396825,0.3069444444444445,9.63076923076923,6.907692307692308,2,9.60175283171521,0.11303204933778176,0.5352767459197615,0.3711043055305351,0.19550281074328543,0.10232452142206017,0.4653338237733039,0.43964322801952394,143.0
"Ossulston Street, Somers Town",739,670,1.1029850746268657,0,0.2,0.21,6.553846153846154,7.2,0,11.628342331980152,0.27388535031847133,0.366216488611167,0.39392324093816633,0.1330418488444722,0.10665451230628988,0.5635492910848754,0.43911958509812854,144.0
"Tate Modern, Bankside",534,549,0.9726775956284152,2,0.2333333333333334,0.2333333333333333,3.3846153846153846,3.923076923076923,2,11.046224906367042,0.31953290870488327,0.40690720956796333,0.3473848555815769,0.06870705808869457,0.0581130355515041,0.5353378871575748,0.43895082586925127,145.0
"Grafton Street, Mayfair",231,274,0.843065693430657,3,0.4699107866991079,0.0833333333333334,0.8769230769230769,1.2769230769230768,3,11.477442496392497,0.6435084021675681,0.1453240034171299,0.30109489051094895,0.01780137414116177,0.018915223336371922,0.5562361682903759,0.4387188766606133,146.0
"Sail Street, Vauxhall",389,342,1.1374269005847952,2,0.0764227642276422,0.3516666666666668,2.646153846153846,2.6615384615384614,2,10.44738466152528,0.10465537776396862,0.6132672944202879,0.4062238930659983,0.05371642723297938,0.0394257064721969,0.506316038142557,0.43767387804219327,147.0
"Empire Square, The Borough",710,704,1.0085227272727273,2,0.2397515527950312,0.2074449076831448,6.061538461538461,5.630769230769231,2,9.862063802816902,0.3283221901333229,0.36176069367613806,0.3601866883116883,0.12304809494066207,0.08340929808568824,0.4779493848771877,0.4371569082791109,148.0
"Longford Street, The Regent's Park",230,193,1.1917098445595855,0,0.201904761904762,0.2495238095238096,1.1846153846153846,1.015384615384615,0,12.07134043478261,0.2764937822262664,0.43514158737472014,0.42561065877128057,0.024047470331043097,0.015041020966271645,0.5850184962096404,0.43609582747507775,149.0
"Berry Street, Clerkenwell",750,743,1.009421265141319,1,0.3809312638580932,0.0824833702882483,7.707692307692308,5.323076923076923,1,10.2675906,0.5216574632451595,0.1438417630275093,0.36050759469332827,0.15646470955652717,0.0788514129443938,0.49760260220980285,0.4351246941688977,150.0
"Wenlock Road , Hoxton",920,654,1.4067278287461773,1,0.1428571428571429,0.2450819672131151,6.753846153846154,3.6769230769230767,1,9.668227300724638,0.19563239308462244,0.42739551168906753,0.5024027959807776,0.13710181136789507,0.054466727438468546,0.46855540418571406,0.4348609692854757,151.0
"Charlotte Street, Fitzrovia",405,417,0.9712230215827338,0,0.4466165413533836,0.0714285714285714,3.6,2.2153846153846155,0,10.064893127572017,0.6116086394329775,0.12456343150039689,0.34686536485097635,0.0730793254216115,0.032816773017319965,0.4877791885511482,0.43379903988644614,152.0
"Malet Street, Bloomsbury",1289,1306,0.9869831546707504,0,0.3706864564007421,0.0770911181373956,5.538461538461538,10.446153846153846,0,10.92171636927851,0.50762794984815,0.13443827898755079,0.3524939838109823,0.11242973141786383,0.1547402005469462,0.5293037770662951,0.43368965239606827,153.0
"Seville Street, Knightsbridge",311,294,1.0578231292517006,3,0.3373581674159709,0.1354497354497355,1.9230769230769231,2.1384615384615384,3,13.25667036441586,0.46198729932760346,0.2362091738081602,0.3777939747327502,0.039038101186758274,0.03167730173199635,0.6424636438047021,0.43322682916507665,154.0
"Brandon Street, Walworth",378,344,1.0988372093023255,2,0.0379679144385026,0.3781818181818183,1.446153846153846,1.3384615384615384,2,12.241443827160492,0.05199427773425515,0.659506750053011,0.3924418604651163,0.029356652092442218,0.01982680036463081,0.5932622891294661,0.43225170261229084,155.0
"Wells Street, Fitzrovia",799,801,0.9975031210986268,0,0.3485829959514171,0.0954887218045112,6.430769230769231,8.261538461538462,0,10.824703400083438,0.47735887980608077,0.1665216400057937,0.356251114678081,0.13054341036851969,0.1223792160437557,0.5246021963546948,0.43184717577829057,156.0
"Westminster Pier, Westminster",792,867,0.9134948096885812,3,0.320547298891248,0.111653116531165,5.646153846153847,8.938461538461539,3,13.058196085858588,0.438966046252346,0.19471053465969854,0.32624814631735044,0.11461586508432232,0.13240656335460346,0.6328449005835016,0.43140923737442327,157.0
"Strand, Strand",919,1025,0.8965853658536586,2,0.3539253539253539,0.1142857142857142,3.123076923076923,7.753846153846154,2,11.787231791802684,0.4846748477321725,0.19930149040063497,0.3202090592334495,0.06339787632729543,0.11485870556061988,0.571249618430553,0.43040862532045127,158.0
"Bunhill Row, Moorgate",1033,1083,0.953831948291782,1,0.1733333333333334,0.2147098515519567,10.476923076923075,9.553846153846154,1,9.49316808647951,0.2373673036093419,0.3744299424075358,0.340654267247065,0.21267957526545905,0.14152233363719233,0.4600714351668111,0.42969727715337547,159.0
"Hatton Wall, Holborn",889,918,0.9684095860566448,1,0.3638009049773756,0.0657342657342656,10.492307692307692,7.8307692307692305,1,10.183206392950884,0.49819869152952706,0.11463319989826719,0.34586056644880175,0.21299188007495315,0.11599817684594348,0.49351305455944655,0.429454186701002,160.0
"Snow Hill, Farringdon",682,650,1.0492307692307692,1,0.2734513274336285,0.126086956521739,10.584615384615384,8.384615384615385,1,10.081035508308895,0.3744715630460517,0.21988153560504833,0.3747252747252747,0.21486570893191753,0.12420237010027348,0.48856150360182155,0.42935606057211534,161.0
"Harriet Street, Knightsbridge",286,284,1.0070422535211268,3,0.2706766917293237,0.1828571428571429,1.9538461538461536,2.569230769230769,3,13.601198018648018,0.37067190268665345,0.3188823846410163,0.3596579476861167,0.039662710805746404,0.038058340929808566,0.6591606337761527,0.42921357819301753,162.0
"Bayley Street , Bloomsbury",773,777,0.9948519948519948,0,0.2666666666666666,0.1735849056603772,5.523076923076923,6.446153846153846,0,10.188376433807676,0.36518046709129504,0.3027126410802097,0.35530428387571245,0.11211742660836976,0.0954876937101185,0.4937636124443578,0.4291154853518778,163.0
"Albert Gate, Hyde Park",718,585,1.2273504273504274,3,0.2218487394957984,0.1340153452685423,3.507692307692308,6.646153846153847,3,18.9102945450325,0.30380559867259016,0.23370775792504164,0.4383394383394384,0.0712054965646471,0.0984503190519599,0.9164576326370095,0.42825015669396277,164.0
"Pall Mall East, West End",420,470,0.8936170212765957,3,0.290909090909091,0.1642324888226526,4.230769230769231,3.2,3,13.162847777777776,0.39837869137232207,0.2864030732024027,0.3191489361702128,0.0858838226108682,0.04740200546946217,0.6379166799573935,0.4281913266757379,165.0
"Great Titchfield Street, Fitzrovia",457,435,1.0505747126436782,0,0.3849624060150377,0.0943526699961584,4.153846153846154,2.953846153846154,0,10.48597355944566,0.527177817154351,0.1645404928432445,0.3752052545155994,0.08432229856339787,0.04375569735642662,0.5081861882848493,0.42816259291460784,166.0
"Breams Buildings, Holborn",579,628,0.9219745222929936,1,0.2752941176470589,0.19,2.953846153846154,4.707692307692308,1,10.310440213010938,0.37699512926189593,0.3313387277910559,0.32927661510464057,0.059962523422860715,0.06973564266180492,0.4996792411963559,0.4250964231786775,167.0
"Great Tower Street, Monument",742,869,0.85385500575374,2,0.2323529411764706,0.1592687074829933,9.092307692307692,10.753846153846156,2,11.69973405211141,0.31819033345822406,0.27774679428600435,0.3049482163406214,0.18457214241099312,0.1592980856882407,0.567009178325953,0.4248394578182577,168.0
"Swan Street, The Borough",554,518,1.0694980694980696,2,0.2465608465608466,0.1871693121693124,4.892307692307693,2.892307692307692,2,11.032591305655837,0.33764701917568163,0.3264023251352998,0.3819635962493106,0.09931292941911306,0.04284412032816772,0.5346771561783532,0.42391158254154615,169.0
"Tyers Gate, Bermondsey",510,492,1.0365853658536586,2,0.2071428571428571,0.2177777777777778,4.123076923076923,2.4461538461538463,2,12.451201699346404,0.2836669699727024,0.3797800622634325,0.3702090592334495,0.08369768894440974,0.036235186873290796,0.6034278739389833,0.42374998729858226,170.0
"Shouldham Street, Marylebone",502,491,1.0224032586558045,0,0.1270833333333333,0.3125,2.261538461538461,2.2,0,9.734109462151393,0.17403131634819527,0.5449650128142367,0.3651440209485016,0.04590880699562772,0.03258887876025524,0.47174827934428915,0.42350170094027856,171.0
"Wardour Street, Soho",722,746,0.967828418230563,0,0.4750000000000001,0.0,3.8461538461538463,5.661538461538462,0,12.729814935364727,0.6504777070063695,0.0,0.34565300651091535,0.07807620237351655,0.08386508659981769,0.6169304254774924,0.423402984447147,172.0
"Brushfield Street, Liverpool Street",1238,1672,0.7404306220095693,1,0.2607843137254902,0.0995917132920005,12.63076923076923,15.8,1,12.294025538502964,0.3571250156113401,0.17367679779317388,0.2644395078605605,0.25640224859462835,0.23404740200546947,0.5958105789290866,0.4228796149468459,173.0
"Abbey Orchard Street, Westminster",498,575,0.8660869565217392,3,0.4623777663407104,0.0288541827740838,3.5846153846153848,3.876923076923077,3,12.546101941097724,0.6331924825684888,0.0503184642727133,0.3093167701863354,0.07276702061211743,0.05742935278030994,0.608027064643548,0.4221097139165883,174.0
"Seymour Place, Marylebone",486,509,0.9548133595284872,0,0.0528735632183908,0.3336206896551724,4.246153846153846,4.4,0,12.775936625514404,0.07240647192327401,0.5817971309216816,0.34100477126017403,0.08619612742036227,0.06517775752051048,0.6191656405275348,0.4220737364309451,175.0
"Foley Street, Fitzrovia",639,632,1.0110759493670889,0,0.4166666666666667,0.0416666666666666,7.076923076923077,4.569230769230769,0,10.356658894105372,0.5705944798301487,0.07266200170856478,0.36109855334538893,0.14366021236727045,0.06768459434822242,0.5019191567597302,0.42198318030363474,176.0
"Hatton Garden, Holborn",822,828,0.9927536231884058,1,0.3661557326793382,0.0714285714285715,8.276923076923078,7.092307692307692,1,9.47612313463098,0.5014234555799855,0.12456343150039706,0.35455486542443065,0.16801998750780764,0.10505925250683681,0.45924537842917984,0.421846113762886,177.0
"Walworth Square, Walworth",689,619,1.1130856219709209,2,0.0947247706422014,0.2818435754189944,4.184615384615385,5.2,2,12.506061175616836,0.1297186349558809,0.49150364060743224,0.3975305792753289,0.08494690818238601,0.07702825888787602,0.6060865520273007,0.4209987146971735,178.0
"Rampayne Street, Pimlico",547,515,1.062135922330097,3,0.1285714285714285,0.2791666666666667,4.507692307692308,3.9846153846153847,3,10.128784277879342,0.17606915377616003,0.4868354114473848,0.37933425797503467,0.09150530918176139,0.05902461257976299,0.4908755724925865,0.42022221928598846,179.0
"Taviton Street, Bloomsbury",889,799,1.1126408010012516,0,0.4529411764705887,0.0249999999999999,2.0615384615384613,5.030769230769231,0,10.549569291338583,0.6202697639565387,0.04359720102513876,0.3973717146433042,0.04184884447220487,0.07452142206016409,0.5112682552382547,0.4194220077516311,180.0
"Old Street Station, St. Luke's",1229,1336,0.9199101796407184,1,0.2995798319327732,0.1013827044762123,9.76923076923077,12.107692307692307,1,8.89323378085164,0.41025263608628176,0.1768000859008672,0.32853934987168515,0.19831355402873205,0.17935278030993618,0.4309965642194479,0.4191618820588751,181.0
"Norton Folgate, Liverpool Street",459,483,0.9503105590062112,1,0.3171219699884572,0.1260869565217386,6.107692307692307,3.0615384615384613,1,11.493403885257807,0.43427530921986174,0.2198815356050476,0.339396628216504,0.12398500936914426,0.04535095715587967,0.5570097118551399,0.4191102280637833,182.0
"Torrens Street, Angel",189,210,0.9,1,0.1894736842105264,0.2894736842105264,0.8461538461538461,0.953846153846154,1,8.829479894179894,0.25947033188065716,0.5048096960805561,0.32142857142857145,0.017176764522173642,0.014129443938012765,0.42790683254385403,0.4190496504166223,183.0
"Park Lane , Hyde Park",301,369,0.8157181571815718,3,0.31,0.1428571428571429,1.0769230769230769,3.4923076923076923,3,15.798558748615726,0.42452229299363053,0.24912686300079398,0.2913279132791328,0.021861336664584632,0.051731996353691884,0.7656522596913469,0.4190091376263863,184.0
"Strata, Elephant & Castle",782,905,0.8640883977900552,2,0.0009756097560976,0.3623059866962307,7.553846153846154,6.292307692307692,2,11.126069458653026,0.0013360260991145477,0.6318210773842753,0.30860299921073403,0.1533416614615865,0.09320875113947127,0.5392074275918985,0.4182142665149041,185.0
"Kingsway, Covent Garden",214,186,1.1505376344086022,0,0.5010869565217393,0.0089185393258426,0.1538461538461538,0.5384615384615384,0,10.957002959501558,0.6862018831348659,0.015552934073574677,0.41090629800307227,0.003123048094940661,0.007976298997265268,0.531013886068703,0.41820444450930216,186.0
"Bury Place, Holborn",444,455,0.9758241758241758,0,0.4809523809523811,0.0080340516094701,3.3846153846153846,4.030769230769231,0,11.053917717717718,0.6586290567182288,0.014010486522576358,0.34850863422291994,0.06870705808869457,0.059708295350957154,0.5357107071399382,0.41801168554283025,187.0
"Clarges Street, Mayfair",205,203,1.0098522167487685,3,0.4125000000000001,0.0803571428571426,0.8461538461538461,1.2769230769230768,3,11.535595528455286,0.5648885350318472,0.14013386043794612,0.36066150598170305,0.017176764522173642,0.018915223336371922,0.5590544633712914,0.4172651032930962,188.0
"Fire Brigade Pier, Vauxhall",373,316,1.1803797468354431,3,0.2571428571428572,0.1666666666666667,3.6307692307692303,2.169230769230769,3,11.184304110813226,0.35213830755232034,0.2906480068342596,0.4215641952983726,0.0737039350405996,0.032133090246125796,0.5420296782622456,0.4167977376978762,189.0
"Portugal Street, Holborn",537,645,0.8325581395348837,2,0.4593543046357616,0.0499999999999998,1.1384615384615384,3.5384615384615383,2,11.404631626319055,0.6290520732273168,0.08719440205027752,0.2973421926910299,0.0231105559025609,0.05241567912488605,0.55270750418317,0.4163430260730502,190.0
"Rathbone Street, Fitzrovia",502,472,1.0635593220338984,0,0.4750000000000001,0.0125,3.784615384615385,3.076923076923077,0,9.60407390438247,0.6504777070063695,0.021798600512569467,0.3798426150121066,0.07682698313554029,0.0455788514129444,0.4654463109033563,0.41590484401002953,191.0
"Moorfields, Moorgate",1294,1454,0.889958734525447,1,0.1920634920634921,0.1179765130984643,18.16923076923077,13.984615384615385,1,10.182253013910357,0.2630168840359924,0.20573783031194737,0.31784240518765966,0.3688319800124922,0.20715587967183227,0.4934668505462617,0.41561462376819897,192.0
"Houghton Street, Strand",489,542,0.9022140221402214,2,0.4166666666666667,0.0761904761904761,1.0923076923076922,3.261538461538461,2,11.478630129516018,0.5705944798301487,0.13286766026708993,0.32221929362150764,0.022173641474078697,0.048313582497721046,0.5562937250586342,0.41555553206342033,193.0
"Smith Square, Westminster",565,592,0.954391891891892,3,0.3060606060606061,0.1017094017094016,7.446153846153846,4.2,3,13.56950634218289,0.41912758154796376,0.17736980929885562,0.34085424710424717,0.15115552779512803,0.0622151321786691,0.6576247466053652,0.4152064124148731,194.0
"Scala Street, Fitzrovia",543,546,0.9945054945054944,0,0.3095238095238096,0.1314285714285714,5.476923076923077,3.076923076923077,0,10.44048517495396,0.4238701850166819,0.22919671396073032,0.3551805337519623,0.11118051217988757,0.0455788514129444,0.5059816653957706,0.4142129055995008,195.0
"Newton Street, Covent Garden",337,334,1.0089820359281436,0,0.4557971014492755,0.0446428571428569,0.953846153846154,1.969230769230769,0,10.5712225024728,0.6241807440228931,0.07785214468774768,0.3603507271171942,0.019362898188632106,0.029170464904284408,0.5123176440020203,0.4138217379264805,196.0
